Training: 2023-10-28 15:28:49,202-rank_id: 0
Training: 2023-10-29 02:14:05,089-Speed 1114.19 samples/sec   Loss 8.2020   Epoch: 7   Global Step: 102500   Required: 37 hours
Training: 2023-10-29 02:14:22,348-Speed 1112.53 samples/sec   Loss 8.0505   Epoch: 7   Global Step: 102550   Required: 37 hours
Training: 2023-10-29 02:14:39,415-Speed 1125.09 samples/sec   Loss 8.2087   Epoch: 7   Global Step: 102600   Required: 37 hours
Training: 2023-10-29 02:14:56,348-Speed 1133.97 samples/sec   Loss 8.2872   Epoch: 7   Global Step: 102650   Required: 37 hours
Training: 2023-10-29 02:15:13,725-Speed 1104.95 samples/sec   Loss 8.2272   Epoch: 7   Global Step: 102700   Required: 37 hours
Training: 2023-10-29 02:15:31,261-Speed 1094.94 samples/sec   Loss 8.1585   Epoch: 7   Global Step: 102750   Required: 37 hours
Training: 2023-10-29 02:15:48,370-Speed 1122.27 samples/sec   Loss 8.3692   Epoch: 7   Global Step: 102800   Required: 37 hours
Training: 2023-10-29 02:16:05,490-Speed 1121.58 samples/sec   Loss 8.2314   Epoch: 7   Global Step: 102850   Required: 37 hours
Training: 2023-10-29 02:16:22,807-Speed 1108.82 samples/sec   Loss 8.2376   Epoch: 7   Global Step: 102900   Required: 37 hours
Training: 2023-10-29 02:16:39,412-Speed 1156.29 samples/sec   Loss 8.0899   Epoch: 7   Global Step: 102950   Required: 37 hours
Training: 2023-10-29 02:16:56,941-Speed 1095.38 samples/sec   Loss 8.4258   Epoch: 7   Global Step: 103000   Required: 37 hours
Training: 2023-10-29 02:17:13,997-Speed 1125.77 samples/sec   Loss 8.3316   Epoch: 7   Global Step: 103050   Required: 37 hours
Training: 2023-10-29 02:17:31,100-Speed 1122.67 samples/sec   Loss 8.0741   Epoch: 7   Global Step: 103100   Required: 37 hours
Training: 2023-10-29 02:17:48,354-Speed 1112.91 samples/sec   Loss 8.2272   Epoch: 7   Global Step: 103150   Required: 37 hours
Training: 2023-10-29 02:18:05,592-Speed 1113.86 samples/sec   Loss 8.1615   Epoch: 7   Global Step: 103200   Required: 37 hours
Training: 2023-10-29 02:18:22,574-Speed 1130.71 samples/sec   Loss 8.2720   Epoch: 7   Global Step: 103250   Required: 37 hours
Training: 2023-10-29 02:18:40,225-Speed 1087.84 samples/sec   Loss 8.2817   Epoch: 7   Global Step: 103300   Required: 37 hours
Training: 2023-10-29 02:18:57,348-Speed 1121.32 samples/sec   Loss 8.1527   Epoch: 7   Global Step: 103350   Required: 37 hours
Training: 2023-10-29 02:19:14,604-Speed 1112.76 samples/sec   Loss 8.2169   Epoch: 7   Global Step: 103400   Required: 37 hours
Training: 2023-10-29 02:19:31,653-Speed 1126.27 samples/sec   Loss 8.1188   Epoch: 7   Global Step: 103450   Required: 37 hours
Training: 2023-10-29 02:19:48,673-Speed 1128.15 samples/sec   Loss 7.9911   Epoch: 7   Global Step: 103500   Required: 37 hours
Training: 2023-10-29 02:20:06,116-Speed 1100.75 samples/sec   Loss 8.2433   Epoch: 7   Global Step: 103550   Required: 37 hours
Training: 2023-10-29 02:20:23,108-Speed 1130.03 samples/sec   Loss 8.1224   Epoch: 7   Global Step: 103600   Required: 37 hours
Training: 2023-10-29 02:20:40,249-Speed 1120.14 samples/sec   Loss 8.1542   Epoch: 7   Global Step: 103650   Required: 37 hours
Training: 2023-10-29 02:20:57,689-Speed 1101.00 samples/sec   Loss 8.3281   Epoch: 7   Global Step: 103700   Required: 37 hours
Training: 2023-10-29 02:21:14,864-Speed 1117.97 samples/sec   Loss 8.0176   Epoch: 7   Global Step: 103750   Required: 37 hours
Training: 2023-10-29 02:21:31,951-Speed 1123.69 samples/sec   Loss 8.0239   Epoch: 7   Global Step: 103800   Required: 37 hours
Training: 2023-10-29 02:21:49,766-Speed 1077.86 samples/sec   Loss 8.1403   Epoch: 7   Global Step: 103850   Required: 37 hours
Training: 2023-10-29 02:22:07,372-Speed 1090.57 samples/sec   Loss 8.2367   Epoch: 7   Global Step: 103900   Required: 37 hours
Training: 2023-10-29 02:22:24,446-Speed 1124.60 samples/sec   Loss 8.2585   Epoch: 7   Global Step: 103950   Required: 37 hours
Training: 2023-10-29 02:22:41,962-Speed 1096.19 samples/sec   Loss 8.1642   Epoch: 7   Global Step: 104000   Required: 37 hours
Training: 2023-10-29 02:22:59,609-Speed 1088.06 samples/sec   Loss 8.2579   Epoch: 7   Global Step: 104050   Required: 37 hours
Training: 2023-10-29 02:23:17,147-Speed 1094.80 samples/sec   Loss 8.1861   Epoch: 7   Global Step: 104100   Required: 37 hours
Training: 2023-10-29 02:23:34,299-Speed 1119.54 samples/sec   Loss 8.0733   Epoch: 7   Global Step: 104150   Required: 37 hours
Training: 2023-10-29 02:23:51,442-Speed 1120.02 samples/sec   Loss 7.8672   Epoch: 7   Global Step: 104200   Required: 37 hours
Training: 2023-10-29 02:24:08,793-Speed 1106.67 samples/sec   Loss 7.8940   Epoch: 7   Global Step: 104250   Required: 37 hours
Training: 2023-10-29 02:24:26,139-Speed 1106.94 samples/sec   Loss 8.4206   Epoch: 7   Global Step: 104300   Required: 37 hours
Training: 2023-10-29 02:24:43,569-Speed 1101.61 samples/sec   Loss 8.0214   Epoch: 7   Global Step: 104350   Required: 37 hours
Training: 2023-10-29 02:25:00,847-Speed 1111.27 samples/sec   Loss 8.0410   Epoch: 7   Global Step: 104400   Required: 37 hours
Training: 2023-10-29 02:25:18,014-Speed 1118.50 samples/sec   Loss 7.8466   Epoch: 7   Global Step: 104450   Required: 37 hours
Training: 2023-10-29 02:25:35,678-Speed 1087.03 samples/sec   Loss 8.1281   Epoch: 7   Global Step: 104500   Required: 37 hours
Training: 2023-10-29 02:25:52,947-Speed 1111.89 samples/sec   Loss 8.0626   Epoch: 7   Global Step: 104550   Required: 37 hours
Training: 2023-10-29 02:26:11,057-Speed 1060.24 samples/sec   Loss 8.1240   Epoch: 7   Global Step: 104600   Required: 37 hours
Training: 2023-10-29 02:26:29,345-Speed 1049.94 samples/sec   Loss 8.1274   Epoch: 7   Global Step: 104650   Required: 37 hours
Training: 2023-10-29 02:26:46,651-Speed 1109.48 samples/sec   Loss 8.0297   Epoch: 7   Global Step: 104700   Required: 37 hours
Training: 2023-10-29 02:27:03,671-Speed 1128.20 samples/sec   Loss 8.0545   Epoch: 7   Global Step: 104750   Required: 37 hours
Training: 2023-10-29 02:27:20,712-Speed 1126.76 samples/sec   Loss 8.0406   Epoch: 7   Global Step: 104800   Required: 37 hours
Training: 2023-10-29 02:27:37,366-Speed 1152.94 samples/sec   Loss 8.0700   Epoch: 7   Global Step: 104850   Required: 37 hours
Training: 2023-10-29 02:27:54,289-Speed 1134.59 samples/sec   Loss 8.2192   Epoch: 7   Global Step: 104900   Required: 37 hours
Training: 2023-10-29 02:28:12,326-Speed 1064.58 samples/sec   Loss 8.0810   Epoch: 7   Global Step: 104950   Required: 37 hours
Training: 2023-10-29 02:28:30,380-Speed 1063.55 samples/sec   Loss 7.8878   Epoch: 7   Global Step: 105000   Required: 37 hours
Training: 2023-10-29 02:28:48,500-Speed 1059.64 samples/sec   Loss 8.1541   Epoch: 7   Global Step: 105050   Required: 37 hours
Training: 2023-10-29 02:29:06,465-Speed 1068.81 samples/sec   Loss 8.1113   Epoch: 7   Global Step: 105100   Required: 37 hours
Training: 2023-10-29 02:29:24,635-Speed 1056.78 samples/sec   Loss 7.9933   Epoch: 7   Global Step: 105150   Required: 37 hours
Training: 2023-10-29 02:29:42,782-Speed 1058.10 samples/sec   Loss 7.8939   Epoch: 7   Global Step: 105200   Required: 37 hours
Training: 2023-10-29 02:30:00,867-Speed 1061.69 samples/sec   Loss 7.9965   Epoch: 7   Global Step: 105250   Required: 37 hours
Training: 2023-10-29 02:30:18,826-Speed 1069.12 samples/sec   Loss 8.0248   Epoch: 7   Global Step: 105300   Required: 37 hours
Training: 2023-10-29 02:30:36,674-Speed 1075.79 samples/sec   Loss 7.9864   Epoch: 7   Global Step: 105350   Required: 37 hours
Training: 2023-10-29 02:30:54,550-Speed 1074.16 samples/sec   Loss 7.9786   Epoch: 7   Global Step: 105400   Required: 37 hours
Training: 2023-10-29 02:31:12,726-Speed 1056.37 samples/sec   Loss 7.9891   Epoch: 7   Global Step: 105450   Required: 37 hours
Training: 2023-10-29 02:31:30,572-Speed 1075.92 samples/sec   Loss 8.0365   Epoch: 7   Global Step: 105500   Required: 37 hours
Training: 2023-10-29 02:31:49,316-Speed 1024.40 samples/sec   Loss 8.0885   Epoch: 7   Global Step: 105550   Required: 37 hours
Training: 2023-10-29 02:32:06,938-Speed 1089.59 samples/sec   Loss 7.9048   Epoch: 7   Global Step: 105600   Required: 37 hours
Training: 2023-10-29 02:32:24,617-Speed 1086.11 samples/sec   Loss 8.0510   Epoch: 7   Global Step: 105650   Required: 37 hours
Training: 2023-10-29 02:32:41,943-Speed 1108.23 samples/sec   Loss 7.9783   Epoch: 7   Global Step: 105700   Required: 37 hours
Training: 2023-10-29 02:32:59,560-Speed 1089.95 samples/sec   Loss 7.9042   Epoch: 7   Global Step: 105750   Required: 37 hours
Training: 2023-10-29 02:33:17,311-Speed 1081.67 samples/sec   Loss 7.7612   Epoch: 7   Global Step: 105800   Required: 37 hours
Training: 2023-10-29 02:33:34,834-Speed 1095.79 samples/sec   Loss 7.8173   Epoch: 7   Global Step: 105850   Required: 37 hours
Training: 2023-10-29 02:33:52,537-Speed 1084.64 samples/sec   Loss 8.0129   Epoch: 7   Global Step: 105900   Required: 37 hours
Training: 2023-10-29 02:34:10,302-Speed 1080.84 samples/sec   Loss 7.9472   Epoch: 7   Global Step: 105950   Required: 37 hours
Training: 2023-10-29 02:34:27,799-Speed 1097.41 samples/sec   Loss 7.7963   Epoch: 7   Global Step: 106000   Required: 37 hours
Training: 2023-10-29 02:34:46,150-Speed 1046.33 samples/sec   Loss 8.1760   Epoch: 7   Global Step: 106050   Required: 37 hours
Training: 2023-10-29 02:35:03,579-Speed 1101.70 samples/sec   Loss 7.8484   Epoch: 7   Global Step: 106100   Required: 37 hours
Training: 2023-10-29 02:35:20,919-Speed 1107.36 samples/sec   Loss 7.9334   Epoch: 7   Global Step: 106150   Required: 37 hours
Training: 2023-10-29 02:35:38,855-Speed 1070.53 samples/sec   Loss 7.9329   Epoch: 7   Global Step: 106200   Required: 37 hours
Training: 2023-10-29 02:35:57,238-Speed 1044.56 samples/sec   Loss 7.9223   Epoch: 7   Global Step: 106250   Required: 37 hours
Training: 2023-10-29 02:36:15,243-Speed 1066.38 samples/sec   Loss 7.9328   Epoch: 7   Global Step: 106300   Required: 37 hours
Training: 2023-10-29 02:36:33,217-Speed 1068.28 samples/sec   Loss 7.7007   Epoch: 7   Global Step: 106350   Required: 37 hours
Training: 2023-10-29 02:36:51,334-Speed 1059.86 samples/sec   Loss 7.8186   Epoch: 7   Global Step: 106400   Required: 37 hours
Training: 2023-10-29 02:37:09,077-Speed 1082.17 samples/sec   Loss 7.8810   Epoch: 7   Global Step: 106450   Required: 37 hours
Training: 2023-10-29 02:37:26,619-Speed 1094.55 samples/sec   Loss 7.7196   Epoch: 7   Global Step: 106500   Required: 37 hours
Training: 2023-10-29 02:37:43,904-Speed 1110.86 samples/sec   Loss 8.0682   Epoch: 7   Global Step: 106550   Required: 37 hours
Training: 2023-10-29 02:38:02,062-Speed 1057.46 samples/sec   Loss 7.7754   Epoch: 7   Global Step: 106600   Required: 37 hours
Training: 2023-10-29 02:38:20,290-Speed 1053.44 samples/sec   Loss 7.8364   Epoch: 7   Global Step: 106650   Required: 37 hours
Training: 2023-10-29 02:38:37,390-Speed 1122.86 samples/sec   Loss 8.0864   Epoch: 7   Global Step: 106700   Required: 37 hours
Training: 2023-10-29 02:38:55,011-Speed 1089.65 samples/sec   Loss 7.9432   Epoch: 7   Global Step: 106750   Required: 37 hours
Training: 2023-10-29 02:39:12,673-Speed 1087.17 samples/sec   Loss 7.8290   Epoch: 7   Global Step: 106800   Required: 37 hours
Training: 2023-10-29 02:39:29,664-Speed 1130.09 samples/sec   Loss 7.8598   Epoch: 7   Global Step: 106850   Required: 37 hours
Training: 2023-10-29 02:39:46,795-Speed 1120.83 samples/sec   Loss 8.1609   Epoch: 7   Global Step: 106900   Required: 37 hours
Training: 2023-10-29 02:40:04,717-Speed 1071.36 samples/sec   Loss 7.8798   Epoch: 7   Global Step: 106950   Required: 37 hours
Training: 2023-10-29 02:40:22,110-Speed 1103.98 samples/sec   Loss 8.0497   Epoch: 7   Global Step: 107000   Required: 37 hours
Training: 2023-10-29 02:40:39,667-Speed 1093.61 samples/sec   Loss 7.8062   Epoch: 7   Global Step: 107050   Required: 37 hours
Training: 2023-10-29 02:40:57,941-Speed 1050.73 samples/sec   Loss 7.7919   Epoch: 7   Global Step: 107100   Required: 37 hours
Training: 2023-10-29 02:41:16,150-Speed 1054.53 samples/sec   Loss 7.7937   Epoch: 7   Global Step: 107150   Required: 37 hours
Training: 2023-10-29 02:41:34,517-Speed 1045.38 samples/sec   Loss 7.6967   Epoch: 7   Global Step: 107200   Required: 37 hours
Training: 2023-10-29 02:41:52,503-Speed 1067.55 samples/sec   Loss 7.9048   Epoch: 7   Global Step: 107250   Required: 37 hours
Training: 2023-10-29 02:42:10,459-Speed 1069.39 samples/sec   Loss 7.8729   Epoch: 7   Global Step: 107300   Required: 37 hours
Training: 2023-10-29 02:42:27,390-Speed 1134.02 samples/sec   Loss 7.8598   Epoch: 7   Global Step: 107350   Required: 37 hours
Training: 2023-10-29 02:42:45,660-Speed 1051.00 samples/sec   Loss 7.8471   Epoch: 7   Global Step: 107400   Required: 37 hours
Training: 2023-10-29 02:43:03,854-Speed 1055.30 samples/sec   Loss 7.8746   Epoch: 7   Global Step: 107450   Required: 37 hours
Training: 2023-10-29 02:43:21,660-Speed 1078.37 samples/sec   Loss 8.0278   Epoch: 7   Global Step: 107500   Required: 37 hours
Training: 2023-10-29 02:43:39,321-Speed 1087.24 samples/sec   Loss 7.6735   Epoch: 7   Global Step: 107550   Required: 37 hours
Training: 2023-10-29 02:43:56,789-Speed 1099.17 samples/sec   Loss 7.9070   Epoch: 7   Global Step: 107600   Required: 37 hours
Training: 2023-10-29 02:44:14,240-Speed 1100.30 samples/sec   Loss 7.7840   Epoch: 7   Global Step: 107650   Required: 37 hours
Training: 2023-10-29 02:44:32,298-Speed 1063.27 samples/sec   Loss 7.9188   Epoch: 7   Global Step: 107700   Required: 37 hours
Training: 2023-10-29 02:44:50,618-Speed 1048.12 samples/sec   Loss 7.8238   Epoch: 7   Global Step: 107750   Required: 37 hours
Training: 2023-10-29 02:45:08,477-Speed 1075.12 samples/sec   Loss 7.8782   Epoch: 7   Global Step: 107800   Required: 37 hours
Training: 2023-10-29 02:45:26,305-Speed 1077.07 samples/sec   Loss 7.7347   Epoch: 7   Global Step: 107850   Required: 36 hours
Training: 2023-10-29 02:45:44,232-Speed 1071.05 samples/sec   Loss 7.7240   Epoch: 7   Global Step: 107900   Required: 36 hours
Training: 2023-10-29 02:46:04,174-Speed 962.86 samples/sec   Loss 6.9338   Epoch: 8   Global Step: 107950   Required: 36 hours
Training: 2023-10-29 02:46:21,611-Speed 1101.17 samples/sec   Loss 7.1268   Epoch: 8   Global Step: 108000   Required: 36 hours
Training: 2023-10-29 02:47:06,713-[lfw][108034]XNorm: 6.631271
Training: 2023-10-29 02:47:06,713-[lfw][108034]Accuracy-Flip: 0.99600+-0.00327
Training: 2023-10-29 02:47:06,714-[lfw][108034]Accuracy-Highest: 0.99667
Training: 2023-10-29 02:47:41,254-[calfw][108034]XNorm: 6.608231
Training: 2023-10-29 02:47:41,254-[calfw][108034]Accuracy-Flip: 0.95183+-0.01086
Training: 2023-10-29 02:47:41,254-[calfw][108034]Accuracy-Highest: 0.95183
Training: 2023-10-29 02:48:16,044-[cplfw][108034]XNorm: 6.355683
Training: 2023-10-29 02:48:16,044-[cplfw][108034]Accuracy-Flip: 0.89150+-0.01532
Training: 2023-10-29 02:48:16,044-[cplfw][108034]Accuracy-Highest: 0.89150
Training: 2023-10-29 02:48:53,702-[cfp_fp][108034]XNorm: 6.263597
Training: 2023-10-29 02:48:53,703-[cfp_fp][108034]Accuracy-Flip: 0.95429+-0.01080
Training: 2023-10-29 02:48:53,703-[cfp_fp][108034]Accuracy-Highest: 0.95686
Training: 2023-10-29 02:49:25,042-[agedb_30][108034]XNorm: 6.512671
Training: 2023-10-29 02:49:25,043-[agedb_30][108034]Accuracy-Flip: 0.96317+-0.00938
Training: 2023-10-29 02:49:25,043-[agedb_30][108034]Accuracy-Highest: 0.96317
Training: 2023-10-29 02:49:30,523-Speed 101.64 samples/sec   Loss 6.9118   Epoch: 8   Global Step: 108050   Required: 37 hours
Training: 2023-10-29 02:49:47,866-Speed 1107.15 samples/sec   Loss 7.0886   Epoch: 8   Global Step: 108100   Required: 37 hours
Training: 2023-10-29 02:50:06,213-Speed 1046.58 samples/sec   Loss 6.9476   Epoch: 8   Global Step: 108150   Required: 37 hours
Training: 2023-10-29 02:50:24,083-Speed 1074.50 samples/sec   Loss 7.0273   Epoch: 8   Global Step: 108200   Required: 37 hours
Training: 2023-10-29 02:50:41,572-Speed 1097.87 samples/sec   Loss 7.0410   Epoch: 8   Global Step: 108250   Required: 37 hours
Training: 2023-10-29 02:50:59,223-Speed 1087.85 samples/sec   Loss 7.1774   Epoch: 8   Global Step: 108300   Required: 37 hours
Training: 2023-10-29 02:51:16,761-Speed 1094.81 samples/sec   Loss 6.9705   Epoch: 8   Global Step: 108350   Required: 37 hours
Training: 2023-10-29 02:51:34,818-Speed 1063.39 samples/sec   Loss 7.1228   Epoch: 8   Global Step: 108400   Required: 37 hours
Training: 2023-10-29 02:51:53,061-Speed 1052.44 samples/sec   Loss 7.1642   Epoch: 8   Global Step: 108450   Required: 37 hours
Training: 2023-10-29 02:52:10,898-Speed 1076.47 samples/sec   Loss 7.3618   Epoch: 8   Global Step: 108500   Required: 37 hours
Training: 2023-10-29 02:52:28,802-Speed 1072.50 samples/sec   Loss 7.0835   Epoch: 8   Global Step: 108550   Required: 37 hours
Training: 2023-10-29 02:52:46,508-Speed 1084.46 samples/sec   Loss 7.0288   Epoch: 8   Global Step: 108600   Required: 37 hours
Training: 2023-10-29 02:53:04,128-Speed 1089.74 samples/sec   Loss 7.0890   Epoch: 8   Global Step: 108650   Required: 37 hours
Training: 2023-10-29 02:53:21,781-Speed 1087.67 samples/sec   Loss 6.9959   Epoch: 8   Global Step: 108700   Required: 37 hours
Training: 2023-10-29 02:53:39,505-Speed 1083.37 samples/sec   Loss 7.0978   Epoch: 8   Global Step: 108750   Required: 37 hours
Training: 2023-10-29 02:53:57,079-Speed 1092.57 samples/sec   Loss 7.0835   Epoch: 8   Global Step: 108800   Required: 37 hours
Training: 2023-10-29 02:54:15,074-Speed 1067.02 samples/sec   Loss 7.0903   Epoch: 8   Global Step: 108850   Required: 37 hours
Training: 2023-10-29 02:54:32,476-Speed 1103.37 samples/sec   Loss 7.1697   Epoch: 8   Global Step: 108900   Required: 37 hours
Training: 2023-10-29 02:54:50,805-Speed 1047.58 samples/sec   Loss 7.0829   Epoch: 8   Global Step: 108950   Required: 37 hours
Training: 2023-10-29 02:55:08,565-Speed 1081.16 samples/sec   Loss 7.0005   Epoch: 8   Global Step: 109000   Required: 37 hours
Training: 2023-10-29 02:55:25,820-Speed 1112.81 samples/sec   Loss 6.8750   Epoch: 8   Global Step: 109050   Required: 37 hours
Training: 2023-10-29 02:55:43,308-Speed 1097.94 samples/sec   Loss 7.1267   Epoch: 8   Global Step: 109100   Required: 37 hours
Training: 2023-10-29 02:56:00,471-Speed 1118.80 samples/sec   Loss 7.1247   Epoch: 8   Global Step: 109150   Required: 36 hours
Training: 2023-10-29 02:56:18,628-Speed 1057.46 samples/sec   Loss 7.1039   Epoch: 8   Global Step: 109200   Required: 36 hours
Training: 2023-10-29 02:56:36,350-Speed 1083.51 samples/sec   Loss 6.9920   Epoch: 8   Global Step: 109250   Required: 36 hours
Training: 2023-10-29 02:56:54,992-Speed 1030.00 samples/sec   Loss 7.1628   Epoch: 8   Global Step: 109300   Required: 36 hours
Training: 2023-10-29 02:57:12,589-Speed 1091.14 samples/sec   Loss 7.1811   Epoch: 8   Global Step: 109350   Required: 36 hours
Training: 2023-10-29 02:57:30,097-Speed 1096.73 samples/sec   Loss 7.1840   Epoch: 8   Global Step: 109400   Required: 36 hours
Training: 2023-10-29 02:57:47,406-Speed 1109.30 samples/sec   Loss 7.0376   Epoch: 8   Global Step: 109450   Required: 36 hours
Training: 2023-10-29 02:58:04,823-Speed 1102.45 samples/sec   Loss 7.1440   Epoch: 8   Global Step: 109500   Required: 36 hours
Training: 2023-10-29 02:58:22,217-Speed 1103.89 samples/sec   Loss 7.0406   Epoch: 8   Global Step: 109550   Required: 36 hours
Training: 2023-10-29 02:58:39,640-Speed 1102.02 samples/sec   Loss 7.2808   Epoch: 8   Global Step: 109600   Required: 36 hours
Training: 2023-10-29 02:58:57,267-Speed 1089.30 samples/sec   Loss 7.3206   Epoch: 8   Global Step: 109650   Required: 36 hours
