Training: 2023-10-23 16:26:59,925-rank_id: 0
Training: 2023-10-23 19:20:47,140-Speed 1102.85 samples/sec   Loss 17.9012   Epoch: 2   Global Step: 28050   Required: 44 hours
Training: 2023-10-23 19:21:04,433-Speed 1110.39 samples/sec   Loss 17.8598   Epoch: 2   Global Step: 28100   Required: 44 hours
Training: 2023-10-23 19:21:21,643-Speed 1115.70 samples/sec   Loss 17.9765   Epoch: 2   Global Step: 28150   Required: 44 hours
Training: 2023-10-23 19:21:39,320-Speed 1086.22 samples/sec   Loss 17.8288   Epoch: 2   Global Step: 28200   Required: 44 hours
Training: 2023-10-23 19:21:56,105-Speed 1143.97 samples/sec   Loss 18.0292   Epoch: 2   Global Step: 28250   Required: 44 hours
Training: 2023-10-23 19:22:12,960-Speed 1139.20 samples/sec   Loss 17.9036   Epoch: 2   Global Step: 28300   Required: 44 hours
Training: 2023-10-23 19:22:30,310-Speed 1106.71 samples/sec   Loss 17.9058   Epoch: 2   Global Step: 28350   Required: 44 hours
Training: 2023-10-23 19:22:47,144-Speed 1140.60 samples/sec   Loss 17.9641   Epoch: 2   Global Step: 28400   Required: 44 hours
Training: 2023-10-23 19:23:28,161-[lfw][28430]XNorm: 9.766501
Training: 2023-10-23 19:23:28,162-[lfw][28430]Accuracy-Flip: 0.99100+-0.00602
Training: 2023-10-23 19:23:28,162-[lfw][28430]Accuracy-Highest: 0.99100
Training: 2023-10-23 19:23:57,423-[calfw][28430]XNorm: 9.880677
Training: 2023-10-23 19:23:57,423-[calfw][28430]Accuracy-Flip: 0.92917+-0.00992
Training: 2023-10-23 19:23:57,423-[calfw][28430]Accuracy-Highest: 0.92917
Training: 2023-10-23 19:24:24,946-[cplfw][28430]XNorm: 8.904984
Training: 2023-10-23 19:24:24,946-[cplfw][28430]Accuracy-Flip: 0.83633+-0.02422
Training: 2023-10-23 19:24:24,946-[cplfw][28430]Accuracy-Highest: 0.83633
Training: 2023-10-23 19:24:58,054-[cfp_fp][28430]XNorm: 8.948712
Training: 2023-10-23 19:24:58,054-[cfp_fp][28430]Accuracy-Flip: 0.90600+-0.02077
Training: 2023-10-23 19:24:58,054-[cfp_fp][28430]Accuracy-Highest: 0.90600
Training: 2023-10-23 19:25:28,145-[agedb_30][28430]XNorm: 9.492347
Training: 2023-10-23 19:25:28,146-[agedb_30][28430]Accuracy-Flip: 0.91350+-0.01867
Training: 2023-10-23 19:25:28,146-[agedb_30][28430]Accuracy-Highest: 0.91350
Training: 2023-10-23 19:25:34,679-Speed 114.60 samples/sec   Loss 17.8954   Epoch: 2   Global Step: 28450   Required: 44 hours
Training: 2023-10-23 19:25:51,366-Speed 1150.65 samples/sec   Loss 18.1320   Epoch: 2   Global Step: 28500   Required: 44 hours
Training: 2023-10-23 19:26:08,234-Speed 1141.79 samples/sec   Loss 18.0816   Epoch: 2   Global Step: 28550   Required: 44 hours
Training: 2023-10-23 19:26:24,946-Speed 1148.92 samples/sec   Loss 18.1374   Epoch: 2   Global Step: 28600   Required: 44 hours
Training: 2023-10-23 19:26:42,017-Speed 1124.76 samples/sec   Loss 18.0018   Epoch: 2   Global Step: 28650   Required: 44 hours
Training: 2023-10-23 19:26:59,435-Speed 1102.39 samples/sec   Loss 17.9050   Epoch: 2   Global Step: 28700   Required: 44 hours
Training: 2023-10-23 19:27:16,502-Speed 1125.05 samples/sec   Loss 17.9442   Epoch: 2   Global Step: 28750   Required: 44 hours
Training: 2023-10-23 19:27:33,511-Speed 1132.21 samples/sec   Loss 17.8562   Epoch: 2   Global Step: 28800   Required: 44 hours
Training: 2023-10-23 19:27:50,674-Speed 1118.77 samples/sec   Loss 18.0626   Epoch: 2   Global Step: 28850   Required: 44 hours
Training: 2023-10-23 19:28:07,688-Speed 1128.55 samples/sec   Loss 18.0445   Epoch: 2   Global Step: 28900   Required: 44 hours
Training: 2023-10-23 19:28:24,831-Speed 1120.07 samples/sec   Loss 17.9984   Epoch: 2   Global Step: 28950   Required: 44 hours
Training: 2023-10-23 19:28:41,974-Speed 1120.03 samples/sec   Loss 17.7809   Epoch: 2   Global Step: 29000   Required: 44 hours
Training: 2023-10-23 19:28:59,072-Speed 1123.04 samples/sec   Loss 18.0366   Epoch: 2   Global Step: 29050   Required: 44 hours
Training: 2023-10-23 19:29:16,621-Speed 1094.14 samples/sec   Loss 18.1406   Epoch: 2   Global Step: 29100   Required: 44 hours
Training: 2023-10-23 19:29:33,770-Speed 1119.62 samples/sec   Loss 17.8456   Epoch: 2   Global Step: 29150   Required: 44 hours
Training: 2023-10-23 19:29:50,969-Speed 1116.42 samples/sec   Loss 17.8848   Epoch: 2   Global Step: 29200   Required: 44 hours
Training: 2023-10-23 19:30:08,350-Speed 1104.75 samples/sec   Loss 18.2504   Epoch: 2   Global Step: 29250   Required: 44 hours
Training: 2023-10-23 19:30:25,456-Speed 1122.46 samples/sec   Loss 18.0841   Epoch: 2   Global Step: 29300   Required: 44 hours
Training: 2023-10-23 19:30:42,540-Speed 1123.91 samples/sec   Loss 18.0605   Epoch: 2   Global Step: 29350   Required: 44 hours
Training: 2023-10-23 19:30:59,611-Speed 1124.84 samples/sec   Loss 18.1672   Epoch: 2   Global Step: 29400   Required: 44 hours
Training: 2023-10-23 19:31:16,767-Speed 1119.20 samples/sec   Loss 18.0806   Epoch: 2   Global Step: 29450   Required: 44 hours
Training: 2023-10-23 19:31:33,885-Speed 1121.70 samples/sec   Loss 18.0486   Epoch: 2   Global Step: 29500   Required: 44 hours
Training: 2023-10-23 19:31:51,490-Speed 1090.64 samples/sec   Loss 17.8955   Epoch: 2   Global Step: 29550   Required: 44 hours
Training: 2023-10-23 19:32:09,103-Speed 1090.18 samples/sec   Loss 18.1614   Epoch: 2   Global Step: 29600   Required: 44 hours
Training: 2023-10-23 19:32:26,366-Speed 1112.24 samples/sec   Loss 17.8351   Epoch: 2   Global Step: 29650   Required: 44 hours
Training: 2023-10-23 19:32:44,146-Speed 1079.92 samples/sec   Loss 17.9993   Epoch: 2   Global Step: 29700   Required: 44 hours
Training: 2023-10-23 19:33:01,207-Speed 1125.50 samples/sec   Loss 17.7374   Epoch: 2   Global Step: 29750   Required: 44 hours
Training: 2023-10-23 19:33:18,419-Speed 1115.57 samples/sec   Loss 17.9291   Epoch: 2   Global Step: 29800   Required: 44 hours
Training: 2023-10-23 19:33:35,424-Speed 1129.10 samples/sec   Loss 18.1162   Epoch: 2   Global Step: 29850   Required: 44 hours
Training: 2023-10-23 19:33:52,589-Speed 1118.64 samples/sec   Loss 17.8556   Epoch: 2   Global Step: 29900   Required: 44 hours
Training: 2023-10-23 19:34:09,750-Speed 1118.89 samples/sec   Loss 17.9705   Epoch: 2   Global Step: 29950   Required: 44 hours
Training: 2023-10-23 19:34:26,903-Speed 1119.41 samples/sec   Loss 17.9903   Epoch: 2   Global Step: 30000   Required: 44 hours
Training: 2023-10-23 19:34:44,344-Speed 1100.88 samples/sec   Loss 17.9429   Epoch: 2   Global Step: 30050   Required: 44 hours
Training: 2023-10-23 19:35:01,312-Speed 1131.61 samples/sec   Loss 17.8692   Epoch: 2   Global Step: 30100   Required: 44 hours
Training: 2023-10-23 19:35:18,346-Speed 1127.21 samples/sec   Loss 17.7826   Epoch: 2   Global Step: 30150   Required: 44 hours
Training: 2023-10-23 19:35:35,577-Speed 1114.39 samples/sec   Loss 18.0458   Epoch: 2   Global Step: 30200   Required: 44 hours
Training: 2023-10-23 19:35:52,379-Speed 1142.74 samples/sec   Loss 18.0310   Epoch: 2   Global Step: 30250   Required: 44 hours
Training: 2023-10-23 19:36:09,664-Speed 1110.85 samples/sec   Loss 17.7086   Epoch: 2   Global Step: 30300   Required: 44 hours
Training: 2023-10-23 19:36:26,650-Speed 1130.41 samples/sec   Loss 17.9976   Epoch: 2   Global Step: 30350   Required: 44 hours
Training: 2023-10-23 19:36:43,559-Speed 1135.61 samples/sec   Loss 18.0468   Epoch: 2   Global Step: 30400   Required: 44 hours
Training: 2023-10-23 19:37:00,738-Speed 1117.71 samples/sec   Loss 17.8452   Epoch: 2   Global Step: 30450   Required: 44 hours
Training: 2023-10-23 19:37:17,555-Speed 1141.77 samples/sec   Loss 17.8674   Epoch: 2   Global Step: 30500   Required: 44 hours
Training: 2023-10-23 19:37:34,564-Speed 1128.85 samples/sec   Loss 17.9612   Epoch: 2   Global Step: 30550   Required: 44 hours
Training: 2023-10-23 19:37:51,401-Speed 1140.46 samples/sec   Loss 17.8651   Epoch: 2   Global Step: 30600   Required: 44 hours
Training: 2023-10-23 19:38:08,005-Speed 1156.42 samples/sec   Loss 18.0259   Epoch: 2   Global Step: 30650   Required: 44 hours
Training: 2023-10-23 19:38:24,726-Speed 1148.28 samples/sec   Loss 17.8842   Epoch: 2   Global Step: 30700   Required: 44 hours
Training: 2023-10-23 19:38:41,269-Speed 1160.74 samples/sec   Loss 17.9142   Epoch: 2   Global Step: 30750   Required: 44 hours
Training: 2023-10-23 19:38:58,119-Speed 1139.50 samples/sec   Loss 17.9517   Epoch: 2   Global Step: 30800   Required: 44 hours
Training: 2023-10-23 19:39:14,932-Speed 1142.06 samples/sec   Loss 17.8734   Epoch: 2   Global Step: 30850   Required: 44 hours
Training: 2023-10-23 19:39:31,874-Speed 1133.34 samples/sec   Loss 18.0609   Epoch: 2   Global Step: 30900   Required: 44 hours
Training: 2023-10-23 19:39:48,633-Speed 1145.76 samples/sec   Loss 18.0285   Epoch: 2   Global Step: 30950   Required: 44 hours
Training: 2023-10-23 19:40:05,468-Speed 1140.58 samples/sec   Loss 17.8820   Epoch: 2   Global Step: 31000   Required: 44 hours
Training: 2023-10-23 19:40:22,576-Speed 1122.42 samples/sec   Loss 17.9698   Epoch: 2   Global Step: 31050   Required: 44 hours
Training: 2023-10-23 19:40:40,532-Speed 1069.36 samples/sec   Loss 17.7449   Epoch: 2   Global Step: 31100   Required: 44 hours
Training: 2023-10-23 19:40:58,054-Speed 1095.82 samples/sec   Loss 17.7295   Epoch: 2   Global Step: 31150   Required: 44 hours
Training: 2023-10-23 19:41:14,590-Speed 1161.15 samples/sec   Loss 18.1910   Epoch: 2   Global Step: 31200   Required: 44 hours
Training: 2023-10-23 19:41:32,010-Speed 1102.28 samples/sec   Loss 17.8085   Epoch: 2   Global Step: 31250   Required: 44 hours
Training: 2023-10-23 19:41:49,038-Speed 1127.67 samples/sec   Loss 17.7989   Epoch: 2   Global Step: 31300   Required: 44 hours
Training: 2023-10-23 19:42:05,742-Speed 1149.52 samples/sec   Loss 18.0712   Epoch: 2   Global Step: 31350   Required: 44 hours
Training: 2023-10-23 19:42:22,408-Speed 1152.17 samples/sec   Loss 17.7329   Epoch: 2   Global Step: 31400   Required: 44 hours
Training: 2023-10-23 19:42:39,102-Speed 1150.13 samples/sec   Loss 17.9273   Epoch: 2   Global Step: 31450   Required: 44 hours
Training: 2023-10-23 19:42:56,265-Speed 1118.75 samples/sec   Loss 17.7511   Epoch: 2   Global Step: 31500   Required: 44 hours
Training: 2023-10-23 19:43:13,358-Speed 1123.39 samples/sec   Loss 17.8846   Epoch: 2   Global Step: 31550   Required: 44 hours
Training: 2023-10-23 19:43:30,316-Speed 1132.27 samples/sec   Loss 17.8041   Epoch: 2   Global Step: 31600   Required: 44 hours
Training: 2023-10-23 19:43:46,849-Speed 1161.37 samples/sec   Loss 17.7679   Epoch: 2   Global Step: 31650   Required: 44 hours
Training: 2023-10-23 19:44:03,558-Speed 1149.21 samples/sec   Loss 17.8334   Epoch: 2   Global Step: 31700   Required: 44 hours
Training: 2023-10-23 19:44:20,378-Speed 1141.55 samples/sec   Loss 17.8665   Epoch: 2   Global Step: 31750   Required: 44 hours
Training: 2023-10-23 19:44:36,807-Speed 1168.71 samples/sec   Loss 17.7090   Epoch: 2   Global Step: 31800   Required: 43 hours
Training: 2023-10-23 19:44:53,640-Speed 1140.72 samples/sec   Loss 17.9027   Epoch: 2   Global Step: 31850   Required: 43 hours
Training: 2023-10-23 19:45:10,597-Speed 1132.34 samples/sec   Loss 17.5668   Epoch: 2   Global Step: 31900   Required: 43 hours
Training: 2023-10-23 19:45:27,362-Speed 1145.33 samples/sec   Loss 17.8292   Epoch: 2   Global Step: 31950   Required: 43 hours
Training: 2023-10-23 19:45:43,942-Speed 1158.09 samples/sec   Loss 17.8768   Epoch: 2   Global Step: 32000   Required: 43 hours
Training: 2023-10-23 19:46:00,913-Speed 1131.40 samples/sec   Loss 18.0189   Epoch: 2   Global Step: 32050   Required: 43 hours
Training: 2023-10-23 19:46:17,727-Speed 1141.96 samples/sec   Loss 17.8496   Epoch: 2   Global Step: 32100   Required: 43 hours
Training: 2023-10-23 19:46:34,481-Speed 1146.04 samples/sec   Loss 17.7400   Epoch: 2   Global Step: 32150   Required: 43 hours
Training: 2023-10-23 19:46:51,127-Speed 1153.51 samples/sec   Loss 17.8727   Epoch: 2   Global Step: 32200   Required: 43 hours
Training: 2023-10-23 19:47:07,741-Speed 1155.67 samples/sec   Loss 17.8459   Epoch: 2   Global Step: 32250   Required: 43 hours
Training: 2023-10-23 19:47:24,361-Speed 1155.36 samples/sec   Loss 18.0238   Epoch: 2   Global Step: 32300   Required: 43 hours
Training: 2023-10-23 19:47:41,015-Speed 1152.91 samples/sec   Loss 17.9933   Epoch: 2   Global Step: 32350   Required: 43 hours
Training: 2023-10-23 19:47:57,869-Speed 1139.25 samples/sec   Loss 17.6887   Epoch: 2   Global Step: 32400   Required: 43 hours
Training: 2023-10-23 19:48:14,092-Speed 1183.60 samples/sec   Loss 17.7201   Epoch: 2   Global Step: 32450   Required: 43 hours
Training: 2023-10-23 19:48:30,822-Speed 1147.68 samples/sec   Loss 17.7268   Epoch: 2   Global Step: 32500   Required: 43 hours
Training: 2023-10-23 19:48:47,561-Speed 1147.12 samples/sec   Loss 17.5481   Epoch: 2   Global Step: 32550   Required: 43 hours
Training: 2023-10-23 19:49:04,281-Speed 1148.38 samples/sec   Loss 17.7896   Epoch: 2   Global Step: 32600   Required: 43 hours
Training: 2023-10-23 19:49:21,208-Speed 1134.35 samples/sec   Loss 18.0358   Epoch: 2   Global Step: 32650   Required: 43 hours
Training: 2023-10-23 19:49:37,913-Speed 1149.40 samples/sec   Loss 17.7816   Epoch: 2   Global Step: 32700   Required: 43 hours
Training: 2023-10-23 19:49:54,879-Speed 1131.75 samples/sec   Loss 17.8337   Epoch: 2   Global Step: 32750   Required: 43 hours
Training: 2023-10-23 19:50:12,099-Speed 1115.06 samples/sec   Loss 17.8748   Epoch: 2   Global Step: 32800   Required: 43 hours
Training: 2023-10-23 19:50:29,371-Speed 1111.70 samples/sec   Loss 17.9875   Epoch: 2   Global Step: 32850   Required: 43 hours
Training: 2023-10-23 19:50:46,375-Speed 1129.18 samples/sec   Loss 17.7407   Epoch: 2   Global Step: 32900   Required: 43 hours
Training: 2023-10-23 19:51:03,059-Speed 1150.93 samples/sec   Loss 17.4704   Epoch: 2   Global Step: 32950   Required: 43 hours
Training: 2023-10-23 19:51:19,757-Speed 1149.84 samples/sec   Loss 17.8364   Epoch: 2   Global Step: 33000   Required: 43 hours
Training: 2023-10-23 19:51:36,548-Speed 1143.56 samples/sec   Loss 17.6551   Epoch: 2   Global Step: 33050   Required: 43 hours
Training: 2023-10-23 19:51:53,383-Speed 1140.56 samples/sec   Loss 17.8436   Epoch: 2   Global Step: 33100   Required: 43 hours
Training: 2023-10-23 19:52:10,208-Speed 1141.20 samples/sec   Loss 17.8234   Epoch: 2   Global Step: 33150   Required: 43 hours
Training: 2023-10-23 19:52:27,129-Speed 1134.76 samples/sec   Loss 17.9666   Epoch: 2   Global Step: 33200   Required: 43 hours
Training: 2023-10-23 19:52:43,871-Speed 1146.92 samples/sec   Loss 17.6352   Epoch: 2   Global Step: 33250   Required: 43 hours
Training: 2023-10-23 19:53:00,729-Speed 1139.01 samples/sec   Loss 17.7925   Epoch: 2   Global Step: 33300   Required: 43 hours
Training: 2023-10-23 19:53:17,405-Speed 1151.41 samples/sec   Loss 17.8817   Epoch: 2   Global Step: 33350   Required: 43 hours
Training: 2023-10-23 19:53:34,523-Speed 1121.74 samples/sec   Loss 17.7612   Epoch: 2   Global Step: 33400   Required: 43 hours
Training: 2023-10-23 19:53:51,828-Speed 1109.52 samples/sec   Loss 17.5707   Epoch: 2   Global Step: 33450   Required: 43 hours
Training: 2023-10-23 19:54:09,037-Speed 1115.78 samples/sec   Loss 17.7780   Epoch: 2   Global Step: 33500   Required: 43 hours
Training: 2023-10-23 19:54:25,800-Speed 1145.47 samples/sec   Loss 17.4860   Epoch: 2   Global Step: 33550   Required: 43 hours
Training: 2023-10-23 19:54:42,585-Speed 1143.96 samples/sec   Loss 17.5125   Epoch: 2   Global Step: 33600   Required: 43 hours
Training: 2023-10-23 19:54:59,779-Speed 1116.70 samples/sec   Loss 17.4206   Epoch: 2   Global Step: 33650   Required: 43 hours
Training: 2023-10-23 19:55:16,459-Speed 1151.17 samples/sec   Loss 17.6684   Epoch: 2   Global Step: 33700   Required: 43 hours
Training: 2023-10-23 19:55:33,722-Speed 1112.26 samples/sec   Loss 17.8111   Epoch: 2   Global Step: 33750   Required: 43 hours
Training: 2023-10-23 19:55:50,418-Speed 1150.08 samples/sec   Loss 17.4217   Epoch: 2   Global Step: 33800   Required: 43 hours
Training: 2023-10-23 19:56:07,396-Speed 1130.96 samples/sec   Loss 17.7320   Epoch: 2   Global Step: 33850   Required: 43 hours
Training: 2023-10-23 19:56:24,294-Speed 1136.24 samples/sec   Loss 17.3830   Epoch: 2   Global Step: 33900   Required: 43 hours
Training: 2023-10-23 19:56:41,024-Speed 1147.76 samples/sec   Loss 17.6386   Epoch: 2   Global Step: 33950   Required: 43 hours
Training: 2023-10-23 19:56:57,848-Speed 1141.27 samples/sec   Loss 17.6994   Epoch: 2   Global Step: 34000   Required: 43 hours
Training: 2023-10-23 19:57:14,531-Speed 1150.93 samples/sec   Loss 17.8881   Epoch: 2   Global Step: 34050   Required: 43 hours
Training: 2023-10-23 19:57:31,432-Speed 1136.06 samples/sec   Loss 17.6939   Epoch: 2   Global Step: 34100   Required: 43 hours
Training: 2023-10-23 19:58:08,196-[lfw][34116]XNorm: 9.414003
Training: 2023-10-23 19:58:08,196-[lfw][34116]Accuracy-Flip: 0.98833+-0.00619
Training: 2023-10-23 19:58:08,196-[lfw][34116]Accuracy-Highest: 0.99100
Training: 2023-10-23 19:58:37,775-[calfw][34116]XNorm: 9.543242
Training: 2023-10-23 19:58:37,776-[calfw][34116]Accuracy-Flip: 0.92983+-0.01268
Training: 2023-10-23 19:58:37,776-[calfw][34116]Accuracy-Highest: 0.92983
Training: 2023-10-23 19:59:07,132-[cplfw][34116]XNorm: 8.623203
Training: 2023-10-23 19:59:07,133-[cplfw][34116]Accuracy-Flip: 0.83383+-0.01827
Training: 2023-10-23 19:59:07,133-[cplfw][34116]Accuracy-Highest: 0.83633
Training: 2023-10-23 19:59:39,234-[cfp_fp][34116]XNorm: 8.762657
Training: 2023-10-23 19:59:39,234-[cfp_fp][34116]Accuracy-Flip: 0.90829+-0.01682
Training: 2023-10-23 19:59:39,234-[cfp_fp][34116]Accuracy-Highest: 0.90829
Training: 2023-10-23 20:00:06,982-[agedb_30][34116]XNorm: 9.201480
Training: 2023-10-23 20:00:06,982-[agedb_30][34116]Accuracy-Flip: 0.91783+-0.01847
Training: 2023-10-23 20:00:06,982-[agedb_30][34116]Accuracy-Highest: 0.91783
Training: 2023-10-23 20:00:18,154-Speed 115.16 samples/sec   Loss 17.8763   Epoch: 2   Global Step: 34150   Required: 44 hours
Training: 2023-10-23 20:00:34,976-Speed 1141.41 samples/sec   Loss 17.5588   Epoch: 2   Global Step: 34200   Required: 44 hours
Training: 2023-10-23 20:00:52,409-Speed 1101.44 samples/sec   Loss 17.8132   Epoch: 2   Global Step: 34250   Required: 44 hours
Training: 2023-10-23 20:01:09,769-Speed 1106.04 samples/sec   Loss 17.8187   Epoch: 2   Global Step: 34300   Required: 43 hours
Training: 2023-10-23 20:01:27,009-Speed 1113.79 samples/sec   Loss 17.8296   Epoch: 2   Global Step: 34350   Required: 43 hours
Training: 2023-10-23 20:01:44,247-Speed 1113.88 samples/sec   Loss 17.7532   Epoch: 2   Global Step: 34400   Required: 43 hours
Training: 2023-10-23 20:02:01,390-Speed 1120.03 samples/sec   Loss 17.7869   Epoch: 2   Global Step: 34450   Required: 43 hours
Training: 2023-10-23 20:02:18,421-Speed 1127.47 samples/sec   Loss 17.8875   Epoch: 2   Global Step: 34500   Required: 43 hours
Training: 2023-10-23 20:02:35,323-Speed 1136.00 samples/sec   Loss 17.9843   Epoch: 2   Global Step: 34550   Required: 43 hours
Training: 2023-10-23 20:02:52,329-Speed 1129.09 samples/sec   Loss 17.5401   Epoch: 2   Global Step: 34600   Required: 43 hours
Training: 2023-10-23 20:03:09,361-Speed 1127.38 samples/sec   Loss 17.5793   Epoch: 2   Global Step: 34650   Required: 43 hours
Training: 2023-10-23 20:03:26,375-Speed 1128.54 samples/sec   Loss 17.6783   Epoch: 2   Global Step: 34700   Required: 43 hours
